Symbol,Date,Time,Bid_Price,Ask_Price,Bid_Size,Ask_Size
ESU13,09/01/2013,19:13:19.064,1641,1641.25,40,44
ESU13,09/01/2013,19:13:19.064,1641,1641.25,43,44
ESU13,09/01/2013,19:13:19.910,1641,1641.25,43,42
ESU13,09/01/2013,19:13:20.174,1641,1641.25,40,42
ESU13,09/01/2013,19:13:21.068,1641,1641.25,40,44
ESU13,09/01/2013,19:13:24.620,1641,1641.25,41,44
ESU13,09/01/2013,19:13:24.707,1641,1641.25,42,44
ESU13,09/01/2013,19:13:25.201,1641,1641.25,37,44
ESU13,09/01/2013,19:13:28.206,1641,1641.25,36,44
ESU13,09/01/2013,19:13:30.774,1641,1641.25,31,44
ESU13,09/01/2013,19:13:31.383,1641,1641.25,31,45
ESU13,09/01/2013,19:13:34.287,1641,1641.25,55,45
ESU13,09/01/2013,19:13:34.287,1641,1641.25,55,43
ESU13,09/01/2013,19:13:34.287,1641,1641.25,56,43
ESU13,09/01/2013,19:13:34.292,1641,1641.25,56,42
ESU13,09/01/2013,19:13:34.292,1641,1641.25,56,41
ESU13,09/01/2013,19:13:35.389,1641,1641.25,59,41
ESU13,09/01/2013,19:13:36.113,1641,1641.25,59,39
ESU13,09/01/2013,19:13:36.113,1641,1641.25,59,36
ESU13,09/01/2013,19:13:36.113,1641,1641.25,59,32
ESU13,09/01/2013,19:13:36.113,1641,1641.25,59,31
ESU13,09/01/2013,19:13:36.113,1641,1641.25,59,30
ESU13,09/01/2013,19:13:42.183,1641,1641.25,59,32
ESU13,09/01/2013,19:13:45.624,1641,1641.25,59,31
ESU13,09/01/2013,19:13:46.144,1641,1641.25,59,30
ESU13,09/01/2013,19:13:46.288,1641,1641.25,59,33
ESU13,09/01/2013,19:13:48.000,1641,1641.25,60,33
ESU13,09/01/2013,19:13:48.412,1641,1641.25,60,35
ESU13,09/01/2013,19:13:53.781,1641,1641.25,60,33
ESU13,09/01/2013,19:13:53.808,1641,1641.25,60,32
ESU13,09/01/2013,19:13:53.808,1641,1641.25,60,29
ESU13,09/01/2013,19:13:53.808,1641,1641.25,60,28
ESU13,09/01/2013,19:13:53.808,1641,1641.25,60,25
ESU13,09/01/2013,19:13:54.634,1641,1641.25,59,25
ESU13,09/01/2013,19:13:54.780,1641,1641.25,58,25
ESU13,09/01/2013,19:13:55.002,1641,1641.25,58,23
ESU13,09/01/2013,19:13:55.002,1641,1641.25,58,20
ESU13,09/01/2013,19:13:55.091,1641,1641.25,58,23
ESU13,09/01/2013,19:13:56.033,1641,1641.25,58,21
ESU13,09/01/2013,19:13:58.702,1641,1641.25,58,16
ESU13,09/01/2013,19:13:58.702,1641,1641.25,58,14
ESU13,09/01/2013,19:13:58.702,1641,1641.25,58,11
ESU13,09/01/2013,19:13:58.702,1641,1641.25,58,9
ESU13,09/01/2013,19:13:58.702,1641,1641.25,58,6
ESU13,09/01/2013,19:13:58.702,1641,1641.25,61,6
ESU13,09/01/2013,19:13:58.702,1641,1641.25,61,4
ESU13,09/01/2013,19:13:58.702,1641,1641.25,62,4
ESU13,09/01/2013,19:13:58.702,1641,1641.25,62,3
ESU13,09/01/2013,19:14:00.029,1641,1641.25,63,3
ESU13,09/01/2013,19:14:00.573,1641,1641.25,63,8
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,8
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,11
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,14
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,17
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,20
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,23
ESU13,09/01/2013,19:14:04.312,1641,1641.25,60,25
ESU13,09/01/2013,19:14:04.391,1641,1641.25,63,25
ESU13,09/01/2013,19:14:04.791,1641,1641.25,63,28
ESU13,09/01/2013,19:14:04.812,1641,1641.25,60,28
ESU13,09/01/2013,19:14:04.812,1641,1641.25,60,31
ESU13,09/01/2013,19:14:05.329,1641,1641.25,60,33
ESU13,09/01/2013,19:14:06.206,1641,1641.25,60,32
ESU13,09/01/2013,19:14:07.103,1641,1641.25,60,33
ESU13,09/01/2013,19:14:07.349,1641,1641.25,61,33
ESU13,09/01/2013,19:14:11.703,1641,1641.25,61,38
ESU13,09/01/2013,19:14:13.940,1641,1641.25,61,37
ESU13,09/01/2013,19:14:13.940,1641,1641.25,62,37
ESU13,09/01/2013,19:14:17.572,1641,1641.25,62,38
ESU13,09/01/2013,19:14:18.787,1641,1641.25,54,38
ESU13,09/01/2013,19:14:18.787,1641,1641.25,54,42
ESU13,09/01/2013,19:14:18.787,1641,1641.25,51,42
ESU13,09/01/2013,19:14:18.787,1641,1641.25,52,42
ESU13,09/01/2013,19:14:18.886,1641,1641.25,55,42
ESU13,09/01/2013,19:14:18.886,1641,1641.25,58,42
ESU13,09/01/2013,19:14:18.886,1641,1641.25,61,42
ESU13,09/01/2013,19:14:18.886,1641,1641.25,64,42
ESU13,09/01/2013,19:14:20.099,1641,1641.25,64,38
ESU13,09/01/2013,19:14:21.763,1641,1641.25,65,38
ESU13,09/01/2013,19:14:22.931,1641,1641.25,65,35
ESU13,09/01/2013,19:14:24.097,1641,1641.25,65,36
ESU13,09/01/2013,19:14:25.555,1641.25,1641.25,64,36
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,64,105
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,64,105
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,68,105
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,70,105
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,75,105
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,75,103
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,78,103
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,81,103
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,85,103
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,88,103
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,91,103
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,91,108
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,91,94
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,94,94
ESU13,09/01/2013,19:14:25.555,1641.25,1641.5,97,94
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,97,89
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,98,89
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,99,89
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,99,84
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,91,84
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,84
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,81
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,80
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,79
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,78
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,77
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,74
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,76
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,77
ESU13,09/01/2013,19:14:25.560,1641.25,1641.5,94,79
ESU13,09/01/2013,19:14:25.565,1641.25,1641.5,95,79
ESU13,09/01/2013,19:14:25.587,1641.25,1641.5,95,77
ESU13,09/01/2013,19:14:25.587,1641.25,1641.5,95,75
ESU13,09/01/2013,19:14:25.802,1641.25,1641.5,95,74
ESU13,09/01/2013,19:14:26.025,1641.25,1641.5,95,73
ESU13,09/01/2013,19:14:26.059,1641.25,1641.5,95,71
ESU13,09/01/2013,19:14:26.145,1641.25,1641.5,96,71
ESU13,09/01/2013,19:14:28.458,1641.25,1641.5,96,70
ESU13,09/01/2013,19:14:28.458,1641.25,1641.5,96,68
ESU13,09/01/2013,19:14:28.458,1641.25,1641.5,96,66
ESU13,09/01/2013,19:14:28.994,1641.25,1641.5,96,65
ESU13,09/01/2013,19:14:30.540,1641.25,1641.5,101,65
ESU13,09/01/2013,19:14:31.744,1641.25,1641.5,101,70
ESU13,09/01/2013,19:14:31.744,1641.25,1641.5,101,73
ESU13,09/01/2013,19:14:31.937,1641.25,1641.5,100,73
ESU13,09/01/2013,19:14:33.555,1641.25,1641.5,95,73
ESU13,09/01/2013,19:14:34.331,1641.25,1641.5,100,73
ESU13,09/01/2013,19:14:35.187,1641.25,1641.5,95,73
ESU13,09/01/2013,19:14:35.867,1641.25,1641.5,94,73
ESU13,09/01/2013,19:14:35.940,1641.25,1641.5,94,72
ESU13,09/01/2013,19:14:35.960,1641.25,1641.5,95,72
ESU13,09/01/2013,19:14:36.469,1641.25,1641.5,100,72
ESU13,09/01/2013,19:14:37.326,1641.25,1641.5,95,72
ESU13,09/01/2013,19:14:38.570,1641.25,1641.5,100,72
ESU13,09/01/2013,19:14:39.066,1641.25,1641.5,100,69
ESU13,09/01/2013,19:14:39.066,1641.25,1641.5,100,73
ESU13,09/01/2013,19:14:39.291,1641.25,1641.5,95,73
ESU13,09/01/2013,19:14:39.958,1641.25,1641.5,96,73
ESU13,09/01/2013,19:14:40.451,1641.25,1641.5,101,73
ESU13,09/01/2013,19:14:40.815,1641.25,1641.5,101,69
ESU13,09/01/2013,19:14:40.815,1641.25,1641.5,101,73
ESU13,09/01/2013,19:14:41.132,1641.25,1641.5,96,73
ESU13,09/01/2013,19:14:41.994,1641.25,1641.5,101,73
ESU13,09/01/2013,19:14:42.750,1641.25,1641.5,96,73
ESU13,09/01/2013,19:14:45.168,1641.25,1641.5,95,73
ESU13,09/01/2013,19:14:46.108,1641.25,1641.5,97,73
ESU13,09/01/2013,19:14:47.306,1641.25,1641.5,97,69
ESU13,09/01/2013,19:14:48.147,1641.25,1641.5,102,69
ESU13,09/01/2013,19:14:48.147,1641.25,1641.5,102,68
ESU13,09/01/2013,19:14:49.148,1641.25,1641.5,101,68
ESU13,09/01/2013,19:14:49.387,1641.25,1641.5,96,68
ESU13,09/01/2013,19:14:49.603,1641.25,1641.5,97,68
ESU13,09/01/2013,19:14:49.603,1641.25,1641.5,97,67
ESU13,09/01/2013,19:14:50.813,1641.25,1641.5,102,67
ESU13,09/01/2013,19:14:51.652,1641.25,1641.5,97,67
ESU13,09/01/2013,19:14:51.763,1641.25,1641.5,96,67
ESU13,09/01/2013,19:14:51.903,1641.25,1641.5,95,67
ESU13,09/01/2013,19:14:52.147,1641.25,1641.5,95,65
ESU13,09/01/2013,19:14:53.586,1641.25,1641.5,97,65
ESU13,09/01/2013,19:14:54.498,1641.25,1641.5,97,66
ESU13,09/01/2013,19:14:57.659,1641.25,1641.5,96,66
ESU13,09/01/2013,19:14:57.789,1641.25,1641.5,96,65
ESU13,09/01/2013,19:15:01.125,1641.25,1641.5,96,69
ESU13,09/01/2013,19:15:05.298,1641.25,1641.5,97,69
ESU13,09/01/2013,19:15:07.611,1641.25,1641.5,97,68
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,25,68
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,24,68
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,24,69
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,24,73
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,21,73
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,18,73
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,18,75
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,15,75
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,12,75
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,8,75
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,8,71
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,7,71
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,8,71
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,8,73
ESU13,09/01/2013,19:15:08.183,1641.25,1641.5,1,73
ESU13,09/01/2013,19:15:08.183,1641,1641.5,107,73
ESU13,09/01/2013,19:15:08.183,1641,1641.5,107,73
ESU13,09/01/2013,19:15:08.183,1641,1641.25,107,6
ESU13,09/01/2013,19:15:08.183,1641,1641.25,107,9
ESU13,09/01/2013,19:15:08.183,1641,1641.25,107,12
ESU13,09/01/2013,19:15:08.183,1641,1641.25,93,12
ESU13,09/01/2013,19:15:08.183,1641,1641.25,93,9
ESU13,09/01/2013,19:15:08.188,1641,1641.25,94,9
ESU13,09/01/2013,19:15:08.188,1641,1641.25,94,3
ESU13,09/01/2013,19:15:08.188,1641,1641.5,94,94
ESU13,09/01/2013,19:15:08.188,1641,1641.5,94,94
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,6,94
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,6,99
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,3,99
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,3,97
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,12,97
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,12,98
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,12,84
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,15,84
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,18,84
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,18,83
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,15,83
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,14,83
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,14,81
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,14,79
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,14,78
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,19,78
ESU13,09/01/2013,19:15:08.188,1641.25,1641.5,19,73
ESU13,09/01/2013,19:15:08.210,1641.25,1641.5,19,75
ESU13,09/01/2013,19:15:08.236,1641.25,1641.5,22,75
ESU13,09/01/2013,19:15:08.236,1641.25,1641.5,25,75
ESU13,09/01/2013,19:15:08.236,1641.25,1641.5,29,75
ESU13,09/01/2013,19:15:08.236,1641.25,1641.5,29,73
ESU13,09/01/2013,19:15:08.302,1641.25,1641.5,30,73
ESU13,09/01/2013,19:15:08.319,1641.25,1641.5,29,73
ESU13,09/01/2013,19:15:08.389,1641.25,1641.5,28,73
ESU13,09/01/2013,19:15:08.503,1641.25,1641.5,29,73
ESU13,09/01/2013,19:15:08.516,1641.25,1641.5,30,73
ESU13,09/01/2013,19:15:09.442,1641.25,1641.5,32,73
ESU13,09/01/2013,19:15:12.512,1641.25,1641.5,31,73
ESU13,09/01/2013,19:15:18.905,1641.25,1641.5,32,73
ESU13,09/01/2013,19:15:18.905,1641.25,1641.5,35,73
ESU13,09/01/2013,19:15:18.905,1641.25,1641.5,38,73
ESU13,09/01/2013,19:15:20.613,1641.25,1641.5,33,73
ESU13,09/01/2013,19:15:22.956,1641.25,1641.5,32,73
ESU13,09/01/2013,19:15:24.020,1641.25,1641.5,32,74
ESU13,09/01/2013,19:15:25.342,1641.25,1641.5,29,74
ESU13,09/01/2013,19:15:29.445,1641.25,1641.5,24,74
ESU13,09/01/2013,19:15:29.445,1641.25,1641.5,22,74
ESU13,09/01/2013,19:15:29.445,1641.25,1641.5,19,74
ESU13,09/01/2013,19:15:29.450,1641.25,1641.5,16,74
ESU13,09/01/2013,19:15:29.450,1641.25,1641.5,12,74
ESU13,09/01/2013,19:15:29.450,1641.25,1641.5,9,74
ESU13,09/01/2013,19:15:29.484,1641.25,1641.5,9,76
ESU13,09/01/2013,19:15:29.628,1641,1641.5,105,76
ESU13,09/01/2013,19:15:29.628,1641,1641.5,105,76
ESU13,09/01/2013,19:15:29.628,1641,1641.5,91,76
ESU13,09/01/2013,19:15:29.628,1641,1641.5,89,76
ESU13,09/01/2013,19:15:29.628,1641,1641.5,86,76
ESU13,09/01/2013,19:15:29.628,1641,1641.5,86,79
ESU13,09/01/2013,19:15:29.628,1641,1641.5,86,82
ESU13,09/01/2013,19:15:29.628,1641,1641.5,86,86
ESU13,09/01/2013,19:15:29.628,1641,1641.25,86,3
ESU13,09/01/2013,19:15:29.628,1641,1641.25,85,3
ESU13,09/01/2013,19:15:29.628,1641,1641.25,82,3
ESU13,09/01/2013,19:15:29.628,1641,1641.25,82,6
ESU13,09/01/2013,19:15:29.628,1641,1641.25,82,11
ESU13,09/01/2013,19:15:29.628,1641,1641.25,81,11
ESU13,09/01/2013,19:15:29.628,1641,1641.25,80,11
ESU13,09/01/2013,19:15:29.628,1641,1641.25,77,11
ESU13,09/01/2013,19:15:29.952,1641,1641.25,77,16
ESU13,09/01/2013,19:15:29.952,1641,1641.25,77,19
ESU13,09/01/2013,19:15:29.952,1641,1641.25,74,19
ESU13,09/01/2013,19:15:29.952,1641,1641.25,74,22
ESU13,09/01/2013,19:15:30.024,1641,1641.25,73,22
ESU13,09/01/2013,19:15:31.013,1641,1641.25,72,22
ESU13,09/01/2013,19:15:31.013,1641,1641.25,72,23
ESU13,09/01/2013,19:15:31.013,1641,1641.25,73,23
ESU13,09/01/2013,19:15:31.190,1641,1641.25,71,23
ESU13,09/01/2013,19:15:31.190,1641,1641.25,72,23
ESU13,09/01/2013,19:15:32.855,1641,1641.25,73,23
ESU13,09/01/2013,19:15:35.146,1641,1641.25,73,18
ESU13,09/01/2013,19:15:35.146,1641,1641.25,73,15
ESU13,09/01/2013,19:15:35.537,1641,1641.25,73,14
ESU13,09/01/2013,19:15:35.537,1641,1641.25,73,13
ESU13,09/01/2013,19:15:35.537,1641,1641.25,73,11
ESU13,09/01/2013,19:15:41.935,1641,1641.25,72,11
ESU13,09/01/2013,19:15:47.485,1641,1641.25,73,11
ESU13,09/01/2013,19:15:55.853,1641,1641.25,74,11
ESU13,09/01/2013,19:15:57.874,1641,1641.25,75,11
ESU13,09/01/2013,19:16:00.033,1641,1641.25,75,10
ESU13,09/01/2013,19:16:02.812,1641,1641.25,75,11
ESU13,09/01/2013,19:16:02.812,1641,1641.25,75,14
ESU13,09/01/2013,19:16:17.483,1641,1641.25,74,14
ESU13,09/01/2013,19:16:17.624,1641,1641.25,73,14
ESU13,09/01/2013,19:16:17.863,1641,1641.25,73,12
ESU13,09/01/2013,19:16:17.863,1641,1641.25,73,9
ESU13,09/01/2013,19:16:23.094,1641,1641.25,73,4
ESU13,09/01/2013,19:16:23.094,1641,1641.25,73,1
ESU13,09/01/2013,19:16:23.094,1641,1641.25,76,1
ESU13,09/01/2013,19:16:23.094,1641,1641.5,76,104
ESU13,09/01/2013,19:16:23.094,1641,1641.5,76,104
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,5,104
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,9,104
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,12,104
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,104
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,90
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,88
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,85
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,84
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,83
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,80
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,15,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,18,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,21,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,23,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,27,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,30,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,33,79
ESU13,09/01/2013,19:16:23.099,1641.25,1641.5,36,79
ESU13,09/01/2013,19:16:23.115,1641.25,1641.5,33,79
ESU13,09/01/2013,19:16:23.121,1641.25,1641.5,33,77
ESU13,09/01/2013,19:16:23.595,1641.25,1641.5,33,75
ESU13,09/01/2013,19:16:28.963,1641.25,1641.5,47,75
ESU13,09/01/2013,19:16:28.963,1641.25,1641.5,50,75
ESU13,09/01/2013,19:16:28.963,1641.25,1641.5,51,75
ESU13,09/01/2013,19:16:28.963,1641.25,1641.5,52,75
ESU13,09/01/2013,19:16:29.536,1641.25,1641.5,51,75
ESU13,09/01/2013,19:16:29.536,1641.25,1641.5,51,74
ESU13,09/01/2013,19:16:36.292,1641.25,1641.5,56,74
ESU13,09/01/2013,19:16:37.069,1641.25,1641.5,51,74
ESU13,09/01/2013,19:16:37.469,1641.25,1641.5,52,74
ESU13,09/01/2013,19:16:44.623,1641.25,1641.5,53,74
ESU13,09/01/2013,19:16:49.444,1641.25,1641.5,50,74
ESU13,09/01/2013,19:16:49.827,1641.25,1641.5,51,74
ESU13,09/01/2013,19:16:50.067,1641.25,1641.5,54,74
ESU13,09/01/2013,19:16:53.594,1641.25,1641.5,54,72
ESU13,09/01/2013,19:16:53.594,1641.25,1641.5,54,71
ESU13,09/01/2013,19:16:53.803,1641.25,1641.5,54,72
ESU13,09/01/2013,19:16:57.561,1641.25,1641.5,44,72
ESU13,09/01/2013,19:16:57.561,1641.25,1641.5,41,72
ESU13,09/01/2013,19:16:59.105,1641.25,1641.5,41,71
ESU13,09/01/2013,19:16:59.105,1641.25,1641.5,44,71
ESU13,09/01/2013,19:16:59.983,1641.25,1641.5,44,72
ESU13,09/01/2013,19:17:03.643,1641.25,1641.5,44,73
ESU13,09/01/2013,19:17:04.787,1641.25,1641.5,43,73
ESU13,09/01/2013,19:17:04.787,1641.25,1641.5,43,72
ESU13,09/01/2013,19:17:04.857,1641.25,1641.5,46,72
ESU13,09/01/2013,19:17:06.496,1641.25,1641.5,41,72
ESU13,09/01/2013,19:17:06.496,1641.25,1641.5,38,72
ESU13,09/01/2013,19:17:06.592,1641.25,1641.5,41,72
ESU13,09/01/2013,19:17:06.592,1641.25,1641.5,44,72
ESU13,09/01/2013,19:17:08.539,1641.25,1641.5,44,65
ESU13,09/01/2013,19:17:08.539,1641.25,1641.5,44,64
ESU13,09/01/2013,19:17:08.600,1641.25,1641.5,46,64
ESU13,09/01/2013,19:17:08.798,1641.25,1641.5,46,65
ESU13,09/01/2013,19:17:08.859,1641.25,1641.5,40,65
ESU13,09/01/2013,19:17:08.978,1641.25,1641.5,43,65
ESU13,09/01/2013,19:17:08.978,1641.25,1641.5,46,65
ESU13,09/01/2013,19:17:11.123,1641.25,1641.5,46,52
ESU13,09/01/2013,19:17:11.123,1641.25,1641.5,46,51
ESU13,09/01/2013,19:17:11.123,1641.25,1641.5,48,51
ESU13,09/01/2013,19:17:11.123,1641.25,1641.5,48,50
ESU13,09/01/2013,19:17:11.129,1641.25,1641.5,48,40
ESU13,09/01/2013,19:17:11.129,1641.25,1641.5,48,37
ESU13,09/01/2013,19:17:11.129,1641.25,1641.5,48,34
ESU13,09/01/2013,19:17:11.129,1641.25,1641.5,49,34
ESU13,09/01/2013,19:17:11.149,1641.25,1641.5,49,17
ESU13,09/01/2013,19:17:11.149,1641.25,1641.5,49,15
ESU13,09/01/2013,19:17:11.149,1641.25,1641.5,49,8
ESU13,09/01/2013,19:17:11.149,1641.25,1641.5,49,4
ESU13,09/01/2013,19:17:11.149,1641.25,1641.75,49,93
ESU13,09/01/2013,19:17:11.149,1641.25,1641.75,49,93
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,1,93
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,1,92
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,4,92
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,9,92
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,12,92
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,12,93
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,12,96
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,15,96
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,15,82
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,15,85
ESU13,09/01/2013,19:17:11.149,1641.5,1641.75,15,88
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,15,87
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,15,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,16,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,13,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,16,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,12,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,15,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,34,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,36,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,39,86
ESU13,09/01/2013,19:17:11.154,1641.5,1641.75,42,86
ESU13,09/01/2013,19:17:11.165,1641.5,1641.75,42,87
ESU13,09/01/2013,19:17:11.223,1641.5,1641.75,45,87
ESU13,09/01/2013,19:17:11.503,1641.5,1641.75,46,87
ESU13,09/01/2013,19:17:11.523,1641.5,1641.75,46,86
ESU13,09/01/2013,19:17:11.631,1641.5,1641.75,46,84
ESU13,09/01/2013,19:17:11.856,1641.5,1641.75,47,84
ESU13,09/01/2013,19:17:11.951,1641.5,1641.75,47,85
ESU13,09/01/2013,19:17:14.088,1641.5,1641.75,46,85
ESU13,09/01/2013,19:17:14.762,1641.5,1641.75,45,85
ESU13,09/01/2013,19:17:14.980,1641.5,1641.75,45,83
ESU13,09/01/2013,19:17:14.980,1641.5,1641.75,45,81
ESU13,09/01/2013,19:17:14.980,1641.5,1641.75,46,81
ESU13,09/01/2013,19:17:14.980,1641.5,1641.75,46,86
ESU13,09/01/2013,19:17:14.986,1641.5,1641.75,46,85
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,46,92
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,46,99
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,46,107
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,46,115
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,46,122
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,46,130
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,44,130
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,43,130
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,43,131
ESU13,09/01/2013,19:17:15.033,1641.5,1641.75,45,131
ESU13,09/01/2013,19:17:15.506,1641.5,1641.75,44,131
ESU13,09/01/2013,19:17:16.312,1641.5,1641.75,38,131
ESU13,09/01/2013,19:17:16.312,1641.5,1641.75,35,131
ESU13,09/01/2013,19:17:16.312,1641.5,1641.75,32,131
ESU13,09/01/2013,19:17:16.312,1641.5,1641.75,31,131
ESU13,09/01/2013,19:17:16.312,1641.5,1641.75,19,131
ESU13,09/01/2013,19:17:16.312,1641.25,1641.75,74,131
ESU13,09/01/2013,19:17:16.312,1641.25,1641.75,74,131
ESU13,09/01/2013,19:17:16.312,1641.25,1641.5,74,14
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,16
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,21
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,24
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,28
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,31
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,34
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,37
ESU13,09/01/2013,19:17:16.318,1641.25,1641.5,74,40
